OrderID,CustomerName,City,Product,Category,Quantity,Price,TotalAmount
3624,Riya,Bangalore,Tablet,Electronics,4,32260,129040
3625,Sneha,Mumbai,Tablet,Electronics,3,27028,81084
3626,Neha,Mumbai,Mobile,Electronics,3,24038,72114
3627,Priya,Hyderabad,Mobile,Electronics,2,32742,65484
3628,Neha,Delhi,Headphones,Electronics,2,48128,96256
3629,Priya,Mumbai,Headphones,Electronics,1,26858,26858
3630,Karan,Chennai,Laptop,Accessories,4,39113,156452
3631,Rahul,Delhi,Tablet,Accessories,1,41239,41239
3632,Karan,Delhi,Laptop,Electronics,4,30238,120952
3633,Arjun,Bangalore,Laptop,Accessories,4,47421,189684
3634,Sneha,Mumbai,Mobile,Electronics,2,24081,48162
3635,Priya,Bangalore,Laptop,Accessories,3,30636,91908
3636,Neha,Mumbai,Laptop,Electronics,3,21985,65955
3637,Rahul,Hyderabad,Smartwatch,Electronics,2,27665,55330
3638,Priya,Bangalore,Headphones,Accessories,3,36794,110382
3639,Neha,Bangalore,Headphones,Accessories,2,2134,4268
3640,Sneha,Chennai,Tablet,Accessories,1,44469,44469
3641,Karan,Bangalore,Headphones,Accessories,4,593,2372
3642,Sneha,Mumbai,Tablet,Accessories,3,28870,86610
3643,Amit,Chennai,Smartwatch,Accessories,3,20250,60750
3644,Arjun,Bangalore,Headphones,Accessories,1,40984,40984
3645,Amit,Bangalore,Smartwatch,Accessories,1,47599,47599
3646,Rahul,Hyderabad,Headphones,Electronics,3,16972,50916
3647,Priya,Bangalore,Headphones,Accessories,3,47509,142527
3648,Rahul,Delhi,Smartwatch,Accessories,2,19434,38868
3649,Karan,Chennai,Laptop,Electronics,2,44274,88548
3650,Neha,Delhi,Laptop,Electronics,3,23021,69063
3651,Sneha,Chennai,Laptop,Electronics,2,39625,79250
3652,Amit,Hyderabad,Laptop,Electronics,1,1945,1945
3653,Riya,Bangalore,Headphones,Accessories,4,21505,86020
3654,Amit,Bangalore,Mobile,Accessories,2,39603,79206
3655,Karan,Bangalore,Smartwatch,Electronics,4,18714,74856
3656,Amit,Chennai,Mobile,Electronics,2,23669,47338
3657,Karan,Bangalore,Mobile,Accessories,3,17438,52314
3658,Riya,Delhi,Tablet,Accessories,2,12456,24912
3659,Rahul,Bangalore,Laptop,Accessories,4,40187,160748
3660,Sneha,Hyderabad,Headphones,Accessories,4,6093,24372
3661,Priya,Delhi,Laptop,Electronics,3,26707,80121
3662,Neha,Bangalore,Laptop,Accessories,4,49854,199416
3663,Priya,Bangalore,Mobile,Electronics,3,40421,121263
3664,Rahul,Mumbai,Tablet,Electronics,3,37810,113430
3665,Neha,Chennai,Laptop,Electronics,4,49460,197840
3666,Amit,Delhi,Smartwatch,Accessories,1,32119,32119
3667,Riya,Mumbai,Smartwatch,Electronics,4,13903,55612
3668,Riya,Hyderabad,Laptop,Accessories,4,13565,54260
3669,Arjun,Chennai,Mobile,Electronics,2,24894,49788
3670,Rahul,Delhi,Mobile,Accessories,4,27301,109204
3671,Rahul,Bangalore,Headphones,Electronics,2,43146,86292
3672,Sneha,Delhi,Tablet,Electronics,2,34096,68192
3673,Priya,Bangalore,Mobile,Accessories,4,29730,118920
3674,Rahul,Chennai,Headphones,Accessories,3,7670,23010
3675,Rahul,Bangalore,Smartwatch,Electronics,1,18906,18906
3676,Amit,Hyderabad,Smartwatch,Electronics,4,25178,100712
3677,Amit,Bangalore,Smartwatch,Accessories,4,30468,121872
3678,Neha,Hyderabad,Laptop,Electronics,3,43017,129051
3679,Karan,Chennai,Tablet,Accessories,2,33155,66310
3680,Karan,Chennai,Headphones,Accessories,3,27587,82761
3681,Arjun,Delhi,Tablet,Electronics,3,46484,139452
3682,Karan,Hyderabad,Laptop,Accessories,2,11549,23098
3683,Sneha,Hyderabad,Headphones,Electronics,4,7285,29140
3684,Arjun,Mumbai,Headphones,Accessories,3,42266,126798
3685,Neha,Mumbai,Mobile,Accessories,3,5155,15465
3686,Amit,Mumbai,Tablet,Electronics,4,18958,75832
3687,Karan,Bangalore,Tablet,Accessories,4,25602,102408
3688,Priya,Mumbai,Mobile,Electronics,1,7418,7418
3689,Amit,Hyderabad,Smartwatch,Accessories,3,3936,11808
3690,Riya,Bangalore,Laptop,Accessories,1,21932,21932
3691,Sneha,Chennai,Tablet,Accessories,2,25373,50746
3692,Amit,Delhi,Mobile,Accessories,4,38140,152560
3693,Sneha,Mumbai,Headphones,Electronics,4,860,3440
3694,Sneha,Chennai,Mobile,Accessories,1,45177,45177
3695,Sneha,Hyderabad,Smartwatch,Accessories,3,5099,15297
3696,Neha,Delhi,Laptop,Accessories,2,43436,86872
3697,Sneha,Chennai,Smartwatch,Electronics,3,39999,119997
3698,Sneha,Delhi,Headphones,Electronics,3,35345,106035
3699,Riya,Mumbai,Headphones,Electronics,1,14250,14250
3700,Priya,Hyderabad,Headphones,Electronics,3,28487,85461
3701,Arjun,Delhi,Headphones,Accessories,1,37959,37959
3702,Rahul,Chennai,Mobile,Accessories,4,26665,106660
3703,Riya,Mumbai,Headphones,Accessories,4,24846,99384
3704,Arjun,Mumbai,Headphones,Electronics,4,4014,16056
3705,Sneha,Chennai,Mobile,Electronics,2,25338,50676
3706,Priya,Chennai,Headphones,Accessories,2,28059,56118
3707,Amit,Delhi,Smartwatch,Accessories,3,36187,108561
3708,Priya,Bangalore,Smartwatch,Accessories,1,32465,32465
3709,Riya,Mumbai,Tablet,Electronics,3,16885,50655
3710,Sneha,Delhi,Smartwatch,Accessories,4,18817,75268
3711,Priya,Chennai,Laptop,Accessories,3,893,2679
3712,Karan,Delhi,Laptop,Electronics,3,25381,76143
3713,Priya,Chennai,Laptop,Electronics,3,46725,140175
3714,Sneha,Hyderabad,Mobile,Accessories,4,33797,135188
3715,Neha,Chennai,Smartwatch,Electronics,1,28455,28455
3716,Karan,Chennai,Laptop,Accessories,3,45479,136437
3717,Priya,Chennai,Tablet,Accessories,4,6995,27980
3718,Rahul,Bangalore,Mobile,Accessories,2,40221,80442
3719,Rahul,Chennai,Tablet,Accessories,1,21937,21937
3720,Priya,Mumbai,Smartwatch,Electronics,4,2213,8852
3721,Neha,Mumbai,Headphones,Electronics,3,20928,62784
3722,Amit,Delhi,Tablet,Electronics,4,1135,4540
3723,Sneha,Bangalore,Headphones,Accessories,1,15693,15693
3724,Rahul,Delhi,Mobile,Accessories,3,23503,70509
3725,Amit,Mumbai,Tablet,Accessories,2,15133,30266
3726,Priya,Mumbai,Tablet,Electronics,2,29728,59456
3727,Riya,Hyderabad,Mobile,Electronics,2,42577,85154
3728,Amit,Chennai,Mobile,Accessories,4,27230,108920
3729,Karan,Mumbai,Laptop,Electronics,1,49046,49046
3730,Arjun,Delhi,Smartwatch,Electronics,2,7945,15890
3731,Rahul,Delhi,Tablet,Electronics,3,45683,137049
3732,Priya,Chennai,Tablet,Electronics,3,14781,44343
3733,Riya,Chennai,Mobile,Accessories,3,7102,21306
3734,Sneha,Hyderabad,Mobile,Electronics,4,537,2148
3735,Riya,Bangalore,Smartwatch,Accessories,1,43092,43092
3736,Neha,Delhi,Mobile,Electronics,1,29369,29369
3737,Karan,Chennai,Headphones,Accessories,2,37043,74086
3738,Priya,Delhi,Headphones,Accessories,1,31576,31576
3739,Sneha,Chennai,Headphones,Electronics,3,27130,81390
3740,Neha,Mumbai,Headphones,Accessories,3,20969,62907
3741,Neha,Delhi,Smartwatch,Accessories,4,32799,131196
3742,Priya,Mumbai,Tablet,Electronics,3,25594,76782
3743,Karan,Delhi,Headphones,Accessories,1,27317,27317
3744,Amit,Bangalore,Mobile,Electronics,3,11055,33165
3745,Amit,Hyderabad,Headphones,Accessories,2,5620,11240
3746,Neha,Mumbai,Smartwatch,Electronics,4,15178,60712
3747,Amit,Chennai,Mobile,Electronics,4,5215,20860
3748,Arjun,Bangalore,Headphones,Electronics,1,34662,34662
3749,Neha,Delhi,Tablet,Electronics,3,36137,108411
3750,Neha,Mumbai,Mobile,Electronics,3,32822,98466
3751,Sneha,Delhi,Mobile,Accessories,1,36944,36944
3752,Amit,Delhi,Tablet,Accessories,1,36989,36989
3753,Karan,Delhi,Mobile,Electronics,2,38958,77916
3754,Neha,Hyderabad,Headphones,Accessories,1,39086,39086
3755,Riya,Hyderabad,Mobile,Accessories,3,33502,100506
3756,Karan,Chennai,Headphones,Accessories,2,3640,7280
3757,Arjun,Mumbai,Tablet,Electronics,4,9138,36552
3758,Sneha,Bangalore,Laptop,Electronics,3,46165,138495
3759,Priya,Bangalore,Tablet,Accessories,4,17883,71532
3760,Karan,Bangalore,Headphones,Electronics,4,18218,72872
3761,Neha,Delhi,Smartwatch,Electronics,4,41593,166372
3762,Arjun,Hyderabad,Tablet,Accessories,3,11124,33372
3763,Rahul,Mumbai,Smartwatch,Electronics,4,21972,87888
3764,Arjun,Delhi,Smartwatch,Electronics,3,22363,67089
3765,Arjun,Hyderabad,Headphones,Electronics,4,6590,26360
3766,Sneha,Hyderabad,Headphones,Electronics,1,11877,11877
3767,Priya,Mumbai,Laptop,Electronics,1,17995,17995
3768,Rahul,Mumbai,Mobile,Accessories,3,15370,46110
3769,Amit,Mumbai,Tablet,Electronics,4,19800,79200
3770,Amit,Delhi,Headphones,Electronics,4,2603,10412
3771,Karan,Chennai,Tablet,Accessories,4,25695,102780
3772,Arjun,Mumbai,Smartwatch,Accessories,1,38393,38393
3773,Riya,Chennai,Mobile,Electronics,4,7090,28360
3774,Sneha,Delhi,Laptop,Accessories,4,43480,173920
3775,Riya,Chennai,Tablet,Electronics,3,42868,128604
3776,Sneha,Bangalore,Mobile,Accessories,4,32550,130200
3777,Amit,Chennai,Laptop,Electronics,1,3421,3421
3778,Karan,Mumbai,Tablet,Accessories,4,5234,20936
3779,Karan,Delhi,Mobile,Electronics,1,20257,20257
3780,Karan,Mumbai,Headphones,Accessories,1,30828,30828
3781,Rahul,Bangalore,Tablet,Electronics,2,23638,47276
3782,Priya,Mumbai,Mobile,Electronics,1,16537,16537
3783,Rahul,Mumbai,Laptop,Electronics,2,34104,68208
3784,Neha,Mumbai,Mobile,Accessories,2,12594,25188
3785,Neha,Hyderabad,Headphones,Accessories,4,9528,38112
3786,Riya,Bangalore,Tablet,Electronics,2,44017,88034
3787,Priya,Mumbai,Tablet,Electronics,3,15932,47796
3788,Amit,Mumbai,Tablet,Electronics,1,44319,44319
3789,Priya,Mumbai,Headphones,Electronics,3,23591,70773
3790,Sneha,Delhi,Laptop,Accessories,2,16086,32172
3791,Neha,Hyderabad,Tablet,Accessories,4,5812,23248
3792,Arjun,Delhi,Laptop,Accessories,1,26473,26473
3793,Arjun,Hyderabad,Mobile,Electronics,3,37090,111270
3794,Amit,Mumbai,Laptop,Electronics,4,29473,117892
3795,Sneha,Bangalore,Laptop,Accessories,2,44890,89780
3796,Riya,Chennai,Tablet,Accessories,4,16599,66396
3797,Rahul,Chennai,Smartwatch,Accessories,3,34343,103029
3798,Sneha,Mumbai,Smartwatch,Accessories,4,14563,58252
3799,Arjun,Delhi,Headphones,Electronics,3,29270,87810
3800,Arjun,Bangalore,Headphones,Electronics,4,27716,110864
3801,Riya,Hyderabad,Smartwatch,Electronics,1,28160,28160
3802,Neha,Mumbai,Mobile,Accessories,4,16883,67532
3803,Sneha,Bangalore,Tablet,Electronics,1,10105,10105
3804,Sneha,Bangalore,Tablet,Accessories,3,31149,93447
3805,Arjun,Hyderabad,Mobile,Accessories,1,37720,37720
3806,Rahul,Bangalore,Mobile,Accessories,4,33059,132236
3807,Amit,Delhi,Smartwatch,Accessories,1,45566,45566
3808,Karan,Delhi,Headphones,Accessories,3,12868,38604
3809,Amit,Delhi,Mobile,Electronics,4,7928,31712
3810,Sneha,Bangalore,Headphones,Electronics,1,16317,16317
3811,Amit,Delhi,Laptop,Electronics,1,2920,2920
3812,Arjun,Hyderabad,Tablet,Accessories,2,19412,38824
3813,Arjun,Bangalore,Smartwatch,Electronics,1,4817,4817
3814,Riya,Chennai,Tablet,Accessories,2,24861,49722
3815,Sneha,Bangalore,Smartwatch,Electronics,3,28228,84684
3816,Riya,Hyderabad,Laptop,Accessories,2,41680,83360
3817,Sneha,Chennai,Tablet,Accessories,3,49589,148767
3818,Karan,Bangalore,Laptop,Electronics,1,31568,31568
3819,Karan,Delhi,Smartwatch,Accessories,1,33495,33495
3820,Neha,Mumbai,Mobile,Electronics,2,19221,38442
3821,Sneha,Mumbai,Tablet,Electronics,3,29464,88392
3822,Rahul,Delhi,Laptop,Electronics,1,32029,32029
3823,Amit,Mumbai,Tablet,Accessories,2,11956,23912
3824,Sneha,Mumbai,Tablet,Accessories,2,34223,68446
3825,Priya,Delhi,Tablet,Accessories,2,42740,85480
3826,Neha,Delhi,Headphones,Accessories,1,35246,35246
3827,Priya,Bangalore,Laptop,Electronics,3,18413,55239
3828,Arjun,Bangalore,Laptop,Accessories,1,13175,13175
3829,Karan,Delhi,Tablet,Electronics,4,32641,130564
3830,Amit,Hyderabad,Mobile,Electronics,4,27489,109956
3831,Sneha,Mumbai,Tablet,Accessories,1,16628,16628
3832,Priya,Bangalore,Headphones,Accessories,3,48936,146808
3833,Amit,Mumbai,Smartwatch,Electronics,2,40713,81426
3834,Arjun,Chennai,Headphones,Accessories,4,28611,114444
3835,Karan,Delhi,Mobile,Electronics,4,4784,19136
3836,Rahul,Hyderabad,Tablet,Accessories,1,25993,25993
3837,Neha,Chennai,Laptop,Accessories,4,18085,72340
3838,Amit,Chennai,Tablet,Electronics,4,30095,120380
3839,Amit,Chennai,Mobile,Electronics,2,7631,15262
3840,Rahul,Delhi,Laptop,Electronics,2,43882,87764
3841,Amit,Bangalore,Headphones,Accessories,3,26697,80091
3842,Arjun,Delhi,Smartwatch,Accessories,4,34027,136108
3843,Arjun,Bangalore,Smartwatch,Accessories,3,22457,67371
3844,Rahul,Chennai,Tablet,Electronics,3,31436,94308
3845,Neha,Chennai,Headphones,Electronics,2,22045,44090
3846,Sneha,Hyderabad,Mobile,Accessories,2,14184,28368
3847,Priya,Bangalore,Smartwatch,Electronics,1,42948,42948
3848,Sneha,Chennai,Headphones,Accessories,2,21142,42284
3849,Amit,Mumbai,Tablet,Electronics,3,4871,14613
3850,Priya,Hyderabad,Laptop,Accessories,4,13151,52604
3851,Riya,Delhi,Tablet,Accessories,3,2165,6495
3852,Rahul,Hyderabad,Tablet,Accessories,3,7418,22254
3853,Rahul,Mumbai,Headphones,Electronics,3,23507,70521
3854,Neha,Bangalore,Smartwatch,Electronics,2,31908,63816
3855,Priya,Delhi,Headphones,Accessories,3,10694,32082
3856,Arjun,Delhi,Laptop,Accessories,1,25535,25535
3857,Priya,Bangalore,Headphones,Accessories,4,24316,97264
3858,Amit,Hyderabad,Mobile,Accessories,2,23566,47132
3859,Arjun,Chennai,Tablet,Accessories,3,11713,35139
3860,Karan,Hyderabad,Smartwatch,Accessories,1,49013,49013
3861,Karan,Mumbai,Laptop,Electronics,4,23112,92448
3862,Riya,Chennai,Tablet,Electronics,3,22711,68133
3863,Karan,Hyderabad,Headphones,Electronics,4,27366,109464
3864,Rahul,Bangalore,Mobile,Electronics,2,40904,81808
3865,Priya,Mumbai,Headphones,Accessories,2,32099,64198
3866,Karan,Mumbai,Tablet,Accessories,1,7844,7844
3867,Sneha,Mumbai,Laptop,Accessories,2,3701,7402
3868,Neha,Chennai,Smartwatch,Electronics,1,5252,5252
3869,Sneha,Delhi,Tablet,Electronics,3,42843,128529
3870,Karan,Chennai,Laptop,Accessories,4,10827,43308
3871,Riya,Hyderabad,Tablet,Electronics,2,49159,98318
3872,Neha,Delhi,Mobile,Electronics,4,46297,185188
3873,Amit,Hyderabad,Headphones,Accessories,4,6591,26364
3874,Sneha,Delhi,Smartwatch,Accessories,3,28108,84324
3875,Riya,Chennai,Laptop,Accessories,3,28785,86355
3876,Priya,Mumbai,Smartwatch,Electronics,2,23498,46996
3877,Priya,Bangalore,Smartwatch,Accessories,3,49134,147402
3878,Sneha,Mumbai,Smartwatch,Accessories,4,40789,163156
3879,Karan,Chennai,Laptop,Accessories,1,23443,23443
3880,Riya,Delhi,Laptop,Electronics,1,48678,48678
3881,Priya,Mumbai,Smartwatch,Electronics,1,18507,18507
3882,Amit,Chennai,Headphones,Accessories,2,25757,51514
3883,Arjun,Hyderabad,Tablet,Accessories,3,20018,60054
3884,Karan,Bangalore,Smartwatch,Electronics,3,30284,90852
3885,Riya,Mumbai,Mobile,Electronics,3,39088,117264
3886,Amit,Delhi,Smartwatch,Accessories,3,44721,134163
3887,Riya,Hyderabad,Laptop,Electronics,4,21878,87512
3888,Neha,Chennai,Tablet,Accessories,1,5196,5196
3889,Amit,Bangalore,Mobile,Accessories,4,28495,113980
3890,Karan,Delhi,Tablet,Electronics,2,35135,70270
3891,Neha,Chennai,Tablet,Accessories,1,16223,16223
3892,Karan,Chennai,Mobile,Accessories,1,19707,19707
3893,Priya,Mumbai,Smartwatch,Electronics,4,28024,112096
3894,Arjun,Mumbai,Smartwatch,Accessories,2,29054,58108
3895,Karan,Delhi,Smartwatch,Electronics,2,12317,24634
3896,Karan,Chennai,Headphones,Accessories,1,668,668
3897,Priya,Mumbai,Smartwatch,Accessories,3,43481,130443
3898,Rahul,Bangalore,Mobile,Electronics,2,27270,54540
3899,Priya,Bangalore,Headphones,Electronics,4,15723,62892
3900,Neha,Chennai,Smartwatch,Electronics,2,44720,89440
3901,Priya,Mumbai,Headphones,Electronics,1,8527,8527
3902,Priya,Delhi,Mobile,Electronics,3,16791,50373
3903,Arjun,Delhi,Smartwatch,Electronics,2,43909,87818
3904,Priya,Delhi,Laptop,Accessories,1,25939,25939
3905,Riya,Bangalore,Mobile,Electronics,2,22021,44042
3906,Karan,Mumbai,Tablet,Accessories,3,25215,75645
3907,Riya,Mumbai,Tablet,Electronics,4,22118,88472
3908,Arjun,Bangalore,Mobile,Accessories,1,29499,29499
3909,Sneha,Delhi,Tablet,Accessories,1,33492,33492
3910,Rahul,Delhi,Mobile,Electronics,3,42017,126051
3911,Riya,Chennai,Laptop,Accessories,1,39850,39850
3912,Arjun,Hyderabad,Mobile,Accessories,3,2073,6219
3913,Neha,Mumbai,Smartwatch,Accessories,1,9077,9077
3914,Sneha,Mumbai,Smartwatch,Electronics,3,9212,27636
3915,Arjun,Mumbai,Headphones,Electronics,2,30448,60896
3916,Arjun,Hyderabad,Tablet,Accessories,2,40031,80062
3917,Rahul,Chennai,Tablet,Electronics,2,12664,25328
3918,Karan,Hyderabad,Mobile,Electronics,1,5717,5717
3919,Riya,Delhi,Tablet,Accessories,3,20026,60078
3920,Neha,Delhi,Smartwatch,Accessories,3,31770,95310
3921,Amit,Mumbai,Laptop,Electronics,4,26909,107636
3922,Riya,Bangalore,Mobile,Electronics,2,49540,99080
3923,Amit,Mumbai,Tablet,Electronics,4,13234,52936
3924,Arjun,Bangalore,Smartwatch,Accessories,2,44621,89242
3925,Priya,Hyderabad,Headphones,Electronics,4,36769,147076
3926,Neha,Delhi,Tablet,Electronics,2,14030,28060
3927,Sneha,Bangalore,Laptop,Electronics,3,12894,38682
3928,Priya,Hyderabad,Laptop,Accessories,2,1999,3998
3929,Priya,Delhi,Tablet,Accessories,1,28039,28039
3930,Riya,Bangalore,Tablet,Accessories,2,10169,20338
3931,Neha,Mumbai,Smartwatch,Electronics,2,29062,58124
3932,Karan,Mumbai,Tablet,Electronics,3,22129,66387
3933,Arjun,Mumbai,Headphones,Accessories,1,26246,26246
3934,Arjun,Hyderabad,Smartwatch,Electronics,3,43787,131361
3935,Arjun,Mumbai,Mobile,Electronics,4,46507,186028
3936,Arjun,Chennai,Headphones,Electronics,4,18628,74512
3937,Riya,Delhi,Smartwatch,Accessories,1,2539,2539
3938,Amit,Hyderabad,Smartwatch,Electronics,4,41579,166316
3939,Arjun,Mumbai,Laptop,Electronics,1,4357,4357
3940,Amit,Delhi,Smartwatch,Accessories,2,26396,52792
3941,Amit,Bangalore,Headphones,Electronics,4,5450,21800
3942,Karan,Mumbai,Tablet,Accessories,2,23971,47942
3943,Arjun,Delhi,Headphones,Electronics,3,15941,47823
3944,Rahul,Chennai,Mobile,Accessories,4,13235,52940
3945,Sneha,Bangalore,Smartwatch,Accessories,3,22915,68745
3946,Priya,Chennai,Smartwatch,Electronics,3,35011,105033
3947,Amit,Delhi,Smartwatch,Electronics,1,46551,46551
3948,Neha,Chennai,Smartwatch,Accessories,3,42906,128718
3949,Neha,Delhi,Laptop,Electronics,1,4116,4116
3950,Sneha,Delhi,Laptop,Accessories,1,15883,15883
3951,Neha,Chennai,Tablet,Electronics,1,30256,30256
3952,Rahul,Delhi,Smartwatch,Electronics,1,4394,4394
3953,Neha,Mumbai,Mobile,Electronics,1,39495,39495
3954,Priya,Delhi,Tablet,Electronics,2,43732,87464
3955,Priya,Hyderabad,Smartwatch,Accessories,1,41115,41115
3956,Amit,Delhi,Laptop,Accessories,4,4781,19124
3957,Arjun,Hyderabad,Mobile,Electronics,1,25147,25147
3958,Karan,Delhi,Tablet,Electronics,2,30536,61072
3959,Rahul,Delhi,Mobile,Electronics,4,19084,76336
3960,Amit,Chennai,Smartwatch,Electronics,4,35411,141644
3961,Rahul,Mumbai,Headphones,Electronics,2,32808,65616
3962,Arjun,Mumbai,Mobile,Accessories,4,48048,192192
3963,Riya,Bangalore,Mobile,Accessories,2,28833,57666
3964,Neha,Chennai,Laptop,Electronics,3,36449,109347
3965,Neha,Chennai,Smartwatch,Accessories,3,19759,59277
3966,Karan,Mumbai,Mobile,Accessories,1,32294,32294
3967,Arjun,Chennai,Smartwatch,Electronics,1,39788,39788
3968,Amit,Mumbai,Laptop,Accessories,1,13552,13552
3969,Karan,Chennai,Smartwatch,Accessories,1,12771,12771
3970,Arjun,Delhi,Laptop,Accessories,2,45767,91534
3971,Sneha,Mumbai,Laptop,Accessories,3,32675,98025
3972,Priya,Mumbai,Tablet,Electronics,2,9415,18830
3973,Karan,Hyderabad,Smartwatch,Accessories,4,16622,66488
3974,Karan,Chennai,Headphones,Accessories,4,44699,178796
3975,Amit,Chennai,Tablet,Accessories,4,7418,29672
3976,Rahul,Mumbai,Laptop,Electronics,4,41416,165664
3977,Sneha,Delhi,Headphones,Accessories,4,30937,123748
3978,Amit,Delhi,Mobile,Accessories,3,46306,138918
3979,Arjun,Delhi,Mobile,Accessories,2,14305,28610
3980,Arjun,Chennai,Tablet,Electronics,4,20098,80392
3981,Arjun,Hyderabad,Headphones,Electronics,1,41017,41017
3982,Riya,Mumbai,Smartwatch,Electronics,3,3371,10113
3983,Arjun,Bangalore,Headphones,Electronics,1,37757,37757
3984,Rahul,Hyderabad,Tablet,Electronics,3,37875,113625
3985,Sneha,Bangalore,Smartwatch,Accessories,3,46241,138723
3986,Neha,Hyderabad,Smartwatch,Electronics,1,45379,45379
3987,Priya,Delhi,Mobile,Accessories,1,23648,23648
3988,Rahul,Chennai,Headphones,Electronics,4,6334,25336
3989,Rahul,Bangalore,Smartwatch,Electronics,1,43180,43180
3990,Riya,Hyderabad,Tablet,Electronics,2,3899,7798
3991,Neha,Chennai,Mobile,Accessories,3,22262,66786
3992,Neha,Bangalore,Smartwatch,Accessories,3,40872,122616
3993,Priya,Mumbai,Headphones,Accessories,4,11457,45828
3994,Priya,Hyderabad,Mobile,Electronics,3,40999,122997
3995,Neha,Mumbai,Headphones,Electronics,1,28840,28840
3996,Arjun,Delhi,Headphones,Electronics,3,27638,82914
3997,Rahul,Mumbai,Headphones,Electronics,3,16308,48924
3998,Amit,Mumbai,Mobile,Electronics,1,28743,28743
3999,Priya,Hyderabad,Smartwatch,Electronics,1,2761,2761
4000,Riya,Delhi,Laptop,Accessories,3,12309,36927
4001,Riya,Mumbai,Smartwatch,Accessories,2,18196,36392
4002,Priya,Chennai,Mobile,Electronics,1,43324,43324
4003,Neha,Bangalore,Laptop,Accessories,2,22391,44782
4004,Sneha,Mumbai,Laptop,Accessories,2,19625,39250
4005,Amit,Delhi,Laptop,Accessories,4,1497,5988
4006,Amit,Mumbai,Tablet,Electronics,2,48423,96846
4007,Priya,Bangalore,Mobile,Electronics,4,6853,27412
4008,Arjun,Delhi,Tablet,Electronics,2,19203,38406
4009,Sneha,Hyderabad,Laptop,Electronics,4,36475,145900
4010,Amit,Delhi,Tablet,Accessories,1,9775,9775
4011,Priya,Hyderabad,Tablet,Electronics,3,20465,61395
4012,Riya,Delhi,Mobile,Electronics,3,32919,98757
4013,Amit,Bangalore,Headphones,Electronics,4,49142,196568
4014,Karan,Bangalore,Tablet,Accessories,1,36354,36354
4015,Sneha,Delhi,Tablet,Accessories,4,16473,65892
4016,Sneha,Mumbai,Laptop,Accessories,4,24050,96200
4017,Karan,Bangalore,Laptop,Accessories,1,27378,27378
4018,Rahul,Hyderabad,Laptop,Accessories,2,17605,35210
4019,Riya,Hyderabad,Smartwatch,Electronics,2,48138,96276
4020,Karan,Chennai,Tablet,Accessories,1,34422,34422
4021,Neha,Hyderabad,Laptop,Accessories,4,16529,66116
4022,Neha,Chennai,Mobile,Electronics,3,40435,121305
4023,Priya,Delhi,Smartwatch,Electronics,4,33284,133136
4024,Sneha,Delhi,Headphones,Electronics,2,32101,64202
4025,Rahul,Delhi,Tablet,Accessories,1,40365,40365
4026,Rahul,Mumbai,Tablet,Electronics,1,32045,32045
4027,Amit,Mumbai,Mobile,Accessories,1,13665,13665
4028,Amit,Chennai,Headphones,Electronics,2,19116,38232
4029,Karan,Hyderabad,Headphones,Accessories,4,12154,48616
4030,Rahul,Hyderabad,Smartwatch,Accessories,1,18330,18330
4031,Karan,Delhi,Tablet,Accessories,3,16705,50115
4032,Riya,Bangalore,Laptop,Accessories,1,42925,42925
4033,Karan,Mumbai,Mobile,Electronics,4,12459,49836
4034,Amit,Mumbai,Mobile,Electronics,2,22658,45316
4035,Sneha,Delhi,Mobile,Accessories,3,12319,36957
4036,Karan,Mumbai,Mobile,Electronics,3,36351,109053
4037,Arjun,Delhi,Laptop,Accessories,1,43003,43003
4038,Sneha,Chennai,Laptop,Electronics,4,7452,29808
4039,Rahul,Hyderabad,Smartwatch,Electronics,1,24725,24725
4040,Rahul,Bangalore,Tablet,Accessories,3,47905,143715
4041,Karan,Hyderabad,Laptop,Accessories,1,42731,42731
4042,Sneha,Hyderabad,Smartwatch,Electronics,4,5891,23564
4043,Amit,Chennai,Headphones,Accessories,2,14968,29936
4044,Amit,Mumbai,Tablet,Electronics,3,15591,46773
4045,Neha,Bangalore,Laptop,Electronics,4,30737,122948
4046,Rahul,Mumbai,Headphones,Electronics,1,48232,48232
4047,Priya,Hyderabad,Smartwatch,Accessories,3,9464,28392
4048,Neha,Delhi,Laptop,Accessories,1,41182,41182
4049,Amit,Hyderabad,Laptop,Electronics,1,47744,47744
4050,Sneha,Mumbai,Headphones,Accessories,2,27468,54936
4051,Riya,Hyderabad,Laptop,Accessories,1,40705,40705
4052,Amit,Delhi,Mobile,Electronics,1,11871,11871
4053,Sneha,Chennai,Laptop,Accessories,4,43041,172164
4054,Neha,Mumbai,Tablet,Accessories,1,26181,26181
4055,Rahul,Hyderabad,Headphones,Electronics,2,28785,57570
4056,Amit,Mumbai,Tablet,Accessories,1,38471,38471
4057,Karan,Chennai,Smartwatch,Electronics,1,15930,15930
4058,Sneha,Hyderabad,Tablet,Accessories,1,45730,45730
4059,Rahul,Hyderabad,Mobile,Accessories,3,9533,28599
4060,Riya,Mumbai,Mobile,Electronics,2,20418,40836
4061,Riya,Mumbai,Tablet,Electronics,3,18756,56268
4062,Priya,Delhi,Smartwatch,Accessories,2,49022,98044
4063,Sneha,Chennai,Laptop,Electronics,2,31688,63376
4064,Neha,Delhi,Mobile,Electronics,4,36588,146352
4065,Priya,Hyderabad,Tablet,Accessories,3,15479,46437
4066,Priya,Mumbai,Tablet,Electronics,2,3228,6456
